time,102_boost_pressure,105_intake_manfold_1_temperature,110_engine_coolant_temperature,175_engine_oil_temperature_1,183_fuel_rate,184_instantaneous_fuel_economy,185_average_fuel_economy,595_cruise_control_active,596_cruise_control_enable_switch,597_brake_switch,598_clutch_switch,599_cruise_control_set_switch,600_cruise_control_coast_switch,602_cruise_control_accelerate_switch,70_parking_brake_switch,84_vehicle_speed,86_cruise_control_set_speed
2025-10-30 20:57:49,0,48,80,1774.969,2.9,1.658,3.219,3,3,0,1,3,3,3,0,4.891,255
2025-10-30 20:58:49,0,49,83,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:59:49,4,40,84,1774.969,3.2,2.35,3.219,3,3,0,1,3,3,3,0,7.547,255
2025-10-30 21:00:49,2,35,87,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,25.469,255
2025-10-30 21:01:49,4,34,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,24.203,255
2025-10-30 21:02:47,0,34,85,1774.969,4.1,4.471,3.219,3,3,0,0,3,3,3,0,18.453,255
2025-10-30 21:03:47,2,33,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,19.141,255
2025-10-30 21:04:47,12,34,86,1774.969,7.2,2.617,3.219,3,3,0,1,3,3,3,0,18.906,255
2025-10-30 21:05:47,0,36,85,1774.969,3.15,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 21:06:47,0,37,86,1774.969,3.25,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:07:47,0,38,86,1774.969,3.35,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:08:47,0,38,86,1774.969,3.3,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:09:47,0,39,86,1774.969,3.5,0.131,3.219,3,3,1,1,3,3,3,0,0.141,255
2025-10-30 21:10:47,6,40,87,1774.969,0.8,5.25,3.221,3,3,0,1,3,3,3,0,4.469,255
2025-10-30 21:11:47,0,45,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:12:47,0,46,87,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:20:47,2,48,81,1774.969,8,0.98,3.219,3,3,0,1,3,3,3,0,7.969,255
2025-10-30 21:21:47,8,50,86,1774.969,5.4,4.65,3.219,3,3,0,1,3,3,3,0,25.203,255
2025-10-30 21:22:47,8,53,86,1774.969,3.05,6.568,3.219,3,3,0,1,3,3,3,0,20.266,255
2025-10-30 21:23:47,2,52,86,1774.969,5.75,5.189,3.219,3,3,0,1,3,3,3,0,30.109,255
2025-10-30 21:24:47,2,50,86,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,17.359,255
2025-10-30 21:25:47,0,54,87,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 21:26:47,0,56,88,1774.969,0,125.5,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 22:06:43,0,65,78,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 22:07:43,2,52,78,1774.969,8.95,1.303,3.219,3,3,0,1,3,3,3,0,11.703,255
2025-10-30 22:08:43,0,52,85,1774.969,4.05,3.826,3.219,3,3,0,0,3,3,3,0,15.422,255
2025-10-30 22:09:43,0,52,82,1774.969,5.35,3.104,3.219,3,3,0,0,3,3,3,0,16.688,255
2025-10-30 22:10:43,4,50,85,1774.969,6.8,2.779,3.219,3,3,0,0,3,3,3,0,18.984,255
2025-10-30 22:11:43,0,50,85,1774.969,4.05,2.648,3.219,3,3,0,1,3,3,3,0,10.859,255
2025-10-30 22:12:43,4,48,86,1774.969,2.8,12.348,3.219,3,3,0,1,3,3,3,0,35.234,255
2025-10-30 22:13:43,40,44,85,1774.969,14.6,1.977,3.219,3,3,0,1,3,3,3,0,28.906,255
2025-10-30 22:14:43,24,43,85,1774.969,9.55,3.914,3.221,3,3,0,0,3,3,3,0,37.5,255
2025-10-30 22:15:43,26,40,86,1774.969,1.3,28.633,3.219,3,3,0,0,3,3,3,0,37.391,255
2025-10-30 22:16:43,32,40,86,1774.969,10.6,3.506,3.221,3,3,0,0,3,3,3,0,37.266,255
2025-10-30 22:17:43,10,40,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,38.688,255
2025-10-30 22:18:41,18,39,85,1774.969,6.55,6.193,3.221,3,3,0,0,3,3,3,0,40.625,255
2025-10-30 22:19:41,22,39,85,1774.969,7.55,5.109,3.219,3,3,0,0,3,3,3,0,38.672,255
2025-10-30 22:20:41,12,39,85,1774.969,8.7,4.535,3.219,3,3,0,0,3,3,3,0,39.719,255
2025-10-30 22:21:41,22,38,85,1774.969,9.05,4.258,3.219,3,3,0,0,3,3,3,0,38.703,255
2025-10-30 22:22:41,18,38,85,1774.969,10,4.066,3.219,3,3,0,0,3,3,3,0,40.797,255
2025-10-30 22:23:41,8,38,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,38.594,255
2025-10-30 22:24:41,4,39,85,1774.969,1.85,3.777,3.219,3,3,1,1,3,3,3,0,7.141,255
2025-10-30 22:25:41,16,43,85,1774.969,8.5,0.545,3.219,3,3,0,1,3,3,3,0,4.656,255
2025-10-30 22:26:41,0,46,86,1774.969,3.6,1.604,3.219,3,3,1,1,3,3,3,0,5.906,255
2025-10-30 22:27:41,24,47,87,1774.969,9.1,3.221,3.219,3,3,0,1,3,3,3,0,29.359,255
2025-10-30 22:28:41,10,44,86,1774.969,6.15,4.807,3.219,3,3,0,0,3,3,3,0,29.828,255
2025-10-30 22:29:41,10,41,86,1774.969,6.15,5.932,3.219,3,3,0,0,3,3,3,0,36.672,255
2025-10-30 22:30:41,22,40,85,1774.969,9.6,4.002,3.219,3,3,0,0,3,3,3,0,38.5,255
2025-10-30 22:31:41,0,42,85,1774.969,3.65,2.727,3.219,3,3,1,1,3,3,3,0,10.156,255
2025-10-30 22:32:41,0,45,86,1774.969,3.05,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 22:33:41,0,48,86,1774.969,4.1,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 22:34:41,0,50,87,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 22:35:41,0,54,87,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 06:21:07,0,26,31,1774.969,5.45,0,3.219,3,3,0,1,3,3,3,1,0,255
2025-10-31 06:22:07,0,27,38,1774.969,5.1,0.258,3.219,3,3,0,1,3,3,3,0,1.328,255
2025-10-31 06:23:07,0,25,44,1774.969,4.85,0.271,3.219,3,3,1,1,3,3,3,0,1.328,255
2025-10-31 06:24:07,0,25,50,1774.969,5.25,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-31 06:25:07,0,25,53,1774.969,5,0.092,3.219,3,3,0,1,3,3,3,0,0.359,255
2025-10-31 06:26:07,0,25,58,1774.969,5.95,0.441,3.221,3,3,0,1,3,3,3,0,2.641,255
2025-10-31 06:27:07,0,25,63,1774.969,4.8,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 06:28:07,44,25,66,1774.969,4.05,6.75,3.221,3,3,0,1,3,3,3,0,27.469,255
2025-10-31 06:29:07,2,25,72,1774.969,7.55,5.541,3.219,3,3,0,0,3,3,3,0,41.813,255
2025-10-31 06:30:07,0,25,76,1774.969,4.9,8.342,3.219,3,3,0,0,3,3,3,0,41.266,255
2025-10-31 06:31:07,24,25,77,1774.969,9.35,2.996,3.219,3,3,0,1,3,3,3,0,28.047,255
2025-10-31 06:32:07,2,27,82,1774.969,4.75,6.752,3.219,3,3,0,0,3,3,3,0,32.281,255
2025-10-31 06:33:07,40,26,84,1774.969,14.35,2.098,3.219,3,3,0,0,3,3,3,0,30.266,255
2025-10-31 06:34:07,32,26,88,1774.969,11.6,3.195,3.219,3,3,0,0,3,3,3,0,37.172,255
2025-10-31 06:35:07,4,27,81,1774.969,5.5,7.203,3.219,3,3,0,0,3,3,3,0,39.844,255
2025-10-31 06:36:07,10,27,87,1774.969,2.75,14.285,3.219,3,3,0,0,3,3,3,0,39.484,255
2025-10-31 06:37:05,24,27,86,1774.969,8.8,4.539,3.219,3,3,0,0,3,3,3,0,39.984,255
2025-10-31 06:38:05,10,29,85,1774.969,7,6.072,3.219,3,3,0,0,3,3,3,0,42.719,255
2025-10-31 06:39:05,22,28,84,1774.969,7.6,5.182,3.219,3,3,0,0,3,3,3,0,39.531,255
2025-10-31 06:40:05,4,28,84,1774.969,6.6,6.029,3.219,3,3,0,0,3,3,3,0,40,255
2025-10-31 06:41:05,44,29,86,1774.969,13.6,3.045,3.219,3,3,0,0,3,3,3,0,41.438,255
2025-10-31 06:42:05,6,29,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,43.078,255
2025-10-31 06:43:05,22,29,86,1774.969,7.15,5.934,3.221,3,3,0,0,3,3,3,0,42.688,255
2025-10-31 06:44:05,22,29,85,1774.969,9,4.35,3.219,3,3,0,0,3,3,3,0,39.266,255
2025-10-31 06:45:05,16,31,85,1774.969,0.7,61.094,3.221,3,3,0,0,3,3,3,0,44.453,255
2025-10-31 06:46:05,8,31,86,1774.969,9.45,4.971,3.219,3,3,0,0,3,3,3,0,47.031,255
2025-10-31 06:47:05,36,31,86,1774.969,13.75,3.08,3.221,3,3,0,0,3,3,3,0,42.5,255
2025-10-31 06:48:05,2,30,86,1774.969,5.15,7.74,3.219,3,3,0,0,3,3,3,0,40.109,255
2025-10-31 06:49:05,4,30,86,1774.969,9.1,4.4,3.219,3,3,0,0,3,3,3,0,40.063,255
2025-10-31 06:50:05,18,30,86,1774.969,9.2,4.404,3.219,3,3,0,0,3,3,3,0,40.516,255
2025-10-31 06:51:05,0,31,85,1774.969,10.3,0.344,3.219,3,3,0,1,3,3,3,0,3.766,255
2025-10-31 06:52:05,2,32,86,1774.969,6.05,4.949,3.219,3,3,0,1,3,3,3,0,30,255
2025-10-31 06:53:05,14,32,86,1774.969,12.45,2.805,3.219,3,3,0,1,3,3,3,0,35.172,255
2025-10-31 06:54:05,16,34,86,1774.969,11.95,2.289,3.219,3,3,0,1,3,3,3,0,27.438,255
2025-10-31 06:55:05,0,33,86,1774.969,6.25,1.947,3.219,3,3,1,1,3,3,3,0,12.219,255
2025-10-31 06:56:05,0,35,89,1774.969,6.4,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-31 06:57:05,0,36,89,1774.969,4.55,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-31 06:58:05,0,36,86,1774.969,2.35,0.184,3.219,3,3,0,1,3,3,3,0,0.266,255
2025-10-31 06:59:05,12,36,85,1774.969,1.35,2.344,3.219,3,3,0,0,3,3,3,0,3.141,255
2025-10-31 07:00:05,10,38,85,1774.969,5.15,0.873,3.219,3,3,0,1,3,3,3,0,4.672,255
2025-10-31 07:01:05,2,38,85,1774.969,1.7,0.025,3.219,3,3,0,1,3,3,3,0,0.031,255
2025-10-31 07:02:05,2,39,85,1774.969,1.25,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-31 07:03:05,0,39,86,1774.969,3.8,0.045,3.219,3,3,0,1,3,3,3,0,0.219,255
2025-10-31 07:04:03,0,46,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 11:41:38,0,31,40,1774.969,4.95,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 11:42:38,0,30,47,1774.969,4.9,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 11:43:38,0,29,53,1774.969,4.8,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 11:44:38,46,28,58,1774.969,13.75,1.746,3.219,3,3,0,1,3,3,3,0,24.047,255
2025-10-31 11:45:38,2,28,64,1774.969,0,125.5,3.219,3,3,1,1,3,3,3,0,17,255
2025-10-31 11:46:38,4,31,68,1774.969,6.85,1.904,3.219,3,3,0,1,3,3,3,0,13.125,255
2025-10-31 11:47:38,18,37,75,1774.969,9.3,1.553,3.219,3,3,0,0,3,3,3,0,14.516,255
2025-10-31 11:48:38,0,38,79,1774.969,5.2,0.539,3.221,3,3,0,1,3,3,3,0,2.813,255
2025-10-31 11:49:38,0,41,82,1774.969,4.7,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 11:50:38,20,46,85,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,14.844,255
2025-10-31 11:51:38,0,44,89,1774.969,4.9,1.285,3.219,3,3,0,1,3,3,3,0,6.344,255
2025-10-31 11:52:38,0,45,87,1774.969,3.5,2.387,3.219,3,3,0,1,3,3,3,0,8.406,255
2025-10-31 11:53:38,86,49,87,1774.969,7.6,3.748,3.219,3,3,0,1,3,3,3,0,28.25,255
2025-10-31 11:54:38,2,44,87,1774.969,4.45,7.662,3.219,3,3,0,0,3,3,3,0,34.359,255
2025-10-31 11:55:38,8,44,87,1774.969,10,4.459,3.219,3,3,0,0,3,3,3,0,44.734,255
2025-10-31 11:56:38,20,42,87,1774.969,9.4,4.002,3.219,3,3,0,0,3,3,3,0,37.875,255
2025-10-31 11:57:38,12,45,88,1774.969,2.35,11.826,3.219,3,3,0,0,3,3,3,0,27.828,255
2025-10-31 11:58:38,36,47,89,1774.969,5.8,4.33,3.219,3,3,0,1,3,3,3,0,25.141,255
2025-10-31 11:59:36,20,48,89,1774.969,17.15,1.441,3.219,3,3,0,1,3,3,3,0,24.656,255
2025-10-31 12:00:36,2,48,90,1774.969,2.85,4.387,3.219,3,3,0,1,3,3,3,0,12.5,255
2025-10-31 12:01:36,78,48,92,1774.969,9.1,2.625,3.219,3,3,0,1,3,3,3,0,24.219,255
2025-10-31 12:02:36,42,43,89,1774.969,10.45,4.557,3.219,3,3,0,0,3,3,3,0,47.828,255
2025-10-31 12:03:36,80,48,91,1774.969,25.3,0.91,3.219,3,3,0,0,3,3,3,0,23.156,255
2025-10-31 12:04:36,28,46,90,1774.969,12.8,3.072,3.219,3,3,0,0,3,3,3,0,39.422,255
2025-10-31 12:05:36,36,44,89,1774.969,8.3,5.764,3.221,3,3,0,0,3,3,3,0,48.031,255
2025-10-31 12:06:36,16,44,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,48.656,255
2025-10-31 12:07:36,4,45,88,1774.969,1.55,8.02,3.221,3,3,0,1,3,3,3,0,12.422,255
2025-10-31 12:08:36,12,49,90,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,38.5,255
2025-10-31 12:09:36,4,47,89,1774.969,1.85,3.885,3.219,3,3,0,1,3,3,3,0,7.391,255
2025-10-31 12:10:36,4,52,90,1774.969,2.35,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 12:11:36,2,54,90,1774.969,1.55,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 12:12:36,0,54,90,1774.969,3.9,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 12:13:36,2,53,86,1774.969,3.1,3.387,3.219,3,3,1,1,3,3,3,0,10.547,255
2025-10-31 12:14:36,10,55,89,1774.969,6.75,1.598,3.219,3,3,0,1,3,3,3,0,10.875,255
2025-10-31 12:15:36,6,51,89,1774.969,6.15,5.178,3.219,3,3,0,0,3,3,3,0,31.906,255
2025-10-31 12:16:36,38,51,89,1774.969,13.1,1.264,3.219,3,3,0,1,3,3,3,0,16.672,255
2025-10-31 12:17:36,60,50,91,1774.969,15.25,2.963,3.219,3,3,0,0,3,3,3,0,45.328,255
2025-10-31 12:18:36,18,49,90,1774.969,12.45,1.297,3.219,3,3,0,1,3,3,3,0,16.031,255
2025-10-31 12:19:36,30,48,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,42.656,255
2025-10-31 12:20:36,46,47,89,1774.969,7.95,5.91,3.219,3,3,0,0,3,3,3,0,46.984,255
2025-10-31 12:21:36,16,44,88,1774.969,1.15,43.045,3.219,3,3,0,0,3,3,3,0,50.438,255
2025-10-31 12:22:36,30,43,85,1774.969,7.6,6.629,3.219,3,3,0,0,3,3,3,0,50.688,255
2025-10-31 12:23:36,26,43,85,1774.969,6.95,7.1,3.219,3,3,0,0,3,3,3,0,49.672,255
2025-10-31 12:24:36,10,44,85,1774.969,8.35,6.133,3.221,3,3,0,0,3,3,3,0,51.344,255
2025-10-31 12:25:33,60,40,85,1774.969,9.85,4.949,3.219,3,3,0,0,3,3,3,0,48.703,255
2025-10-31 12:26:33,22,41,85,1774.969,6.55,7.334,3.221,3,3,0,0,3,3,3,0,48.203,255
2025-10-31 12:27:33,32,41,85,1774.969,5.75,8.215,3.219,3,3,0,0,3,3,3,0,47.578,255
2025-10-31 12:28:33,58,41,86,1774.969,12.9,3.668,3.221,3,3,0,0,3,3,3,0,47.281,255
2025-10-31 12:29:33,24,41,85,1774.969,5.95,8.051,3.219,3,3,0,0,3,3,3,0,47.906,255
2025-10-31 12:30:33,34,43,85,1774.969,9.75,5.127,3.219,3,3,0,0,3,3,3,0,50.063,255
2025-10-31 12:31:33,16,43,86,1774.969,7.7,6.666,3.219,3,3,0,0,3,3,3,0,51.547,255
2025-10-31 12:32:33,22,43,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,48.141,255
2025-10-31 12:33:33,8,44,86,1774.969,7.6,6.535,3.219,3,3,0,0,3,3,3,0,49.688,255
2025-10-31 12:34:33,62,43,87,1774.969,16.1,3.039,3.219,3,3,0,0,3,3,3,0,48.922,255
2025-10-31 12:35:33,22,42,86,1774.969,6.4,7.381,3.219,3,3,0,0,3,3,3,0,47.609,255
2025-10-31 12:36:33,28,42,86,1774.969,6.6,7.582,3.219,3,3,0,0,3,3,3,0,50,255
2025-10-31 12:37:33,50,44,88,1774.969,5.55,7.754,3.219,3,3,0,0,3,3,3,0,43.719,255
2025-10-31 12:38:33,20,42,84,1774.969,7,6.533,3.219,3,3,0,0,3,3,3,0,45.875,255
2025-10-31 12:39:33,18,42,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,46.875,255
2025-10-31 12:40:33,26,47,87,1774.969,7.55,6.346,3.219,3,3,0,0,3,3,3,0,48.016,255
2025-10-31 12:41:33,32,43,87,1774.969,10.65,4.592,3.219,3,3,0,0,3,3,3,0,49,255
2025-10-31 12:42:33,60,42,85,1774.969,14.9,3.402,3.219,3,3,0,0,3,3,3,0,50.828,255
2025-10-31 12:43:33,24,43,85,1774.969,11.9,4.031,3.219,3,3,0,0,3,3,3,0,48,255
2025-10-31 12:44:33,14,45,86,1774.969,8.25,6.074,3.219,3,3,0,0,3,3,3,0,50.25,255
2025-10-31 12:45:33,20,41,85,1774.969,11.55,3.951,3.219,3,3,0,0,3,3,3,0,45.781,255
2025-10-31 12:46:33,12,43,86,1774.969,7.85,6.131,3.219,3,3,0,0,3,3,3,0,48.203,255
2025-10-31 12:47:33,12,44,86,1774.969,3.7,12.869,3.219,3,3,0,0,3,3,3,0,47.766,255
2025-10-31 12:48:33,46,43,86,1774.969,11.75,3.924,3.219,3,3,0,0,3,3,3,0,45.969,255
2025-10-31 12:49:31,16,43,86,1774.969,6.05,7.227,3.219,3,3,0,0,3,3,3,0,43.891,255
2025-10-31 12:50:31,16,41,85,1774.969,3,16.105,3.219,3,3,0,0,3,3,3,0,48.578,255
2025-10-31 12:51:31,0,43,85,1774.969,3.55,2.43,3.219,3,3,1,1,3,3,3,0,8.516,255
2025-10-31 12:52:31,0,48,86,1774.969,2.3,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-31 12:53:31,36,52,87,1774.969,11.95,2.01,3.221,3,3,0,1,3,3,3,0,24.109,255
2025-10-31 12:54:31,14,46,88,1774.969,1.05,42.865,3.219,3,3,0,0,3,3,3,0,46.797,255
2025-10-31 12:55:31,46,44,85,1774.969,11.7,4.311,3.219,3,3,0,0,3,3,3,0,50.531,255
2025-10-31 12:56:31,8,44,85,1774.969,0,125.5,3.219,3,3,1,1,3,3,3,0,28.359,255
2025-10-31 12:57:31,12,46,86,1774.969,8.65,0.566,3.219,3,3,0,1,3,3,3,0,5,255
2025-10-31 12:58:31,42,46,88,1774.969,12.7,3.984,3.219,3,3,0,0,3,3,3,0,50.734,255
2025-10-31 12:59:31,28,42,86,1774.969,7.05,7.227,3.219,3,3,0,0,3,3,3,0,51.25,255
2025-10-31 13:00:31,22,41,85,1774.969,9.5,4.994,3.219,3,3,0,0,3,3,3,0,47.656,255
2025-10-31 13:01:31,12,43,85,1774.969,9.7,5.096,3.219,3,3,0,0,3,3,3,0,49.359,255
2025-10-31 13:02:31,4,42,86,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,26.156,255
2025-10-31 13:03:31,10,42,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,36.297,255
2025-10-31 13:04:31,24,45,88,1774.969,7,6.633,3.219,3,3,0,0,3,3,3,0,46.516,255
2025-10-31 13:05:31,42,42,86,1774.969,6.6,7.057,3.219,3,3,0,0,3,3,3,0,46.578,255
2025-10-31 13:06:31,4,45,85,1774.969,1.85,3.02,3.219,3,3,0,1,3,3,3,0,5.609,255
2025-10-31 13:07:31,52,46,87,1774.969,17.45,2.189,3.219,3,3,0,0,3,3,3,0,38.328,255
2025-10-31 13:08:31,10,43,86,1774.969,0,125.5,3.219,3,3,1,0,3,3,3,0,33.422,255
2025-10-31 13:09:31,32,42,86,1774.969,7.45,6.893,3.219,3,3,0,0,3,3,3,0,51.344,255
2025-10-31 13:10:31,28,43,85,1774.969,6.9,7.316,3.219,3,3,0,0,3,3,3,0,50.516,255
2025-10-31 13:11:31,30,42,86,1774.969,8.05,6.535,3.219,3,3,0,0,3,3,3,0,52.891,255
2025-10-31 13:12:29,12,42,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,44.656,255
2025-10-31 13:13:29,0,51,84,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 13:14:29,0,53,84,1774.969,0,125.5,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-31 13:58:27,2,49,76,1774.969,2.3,6.453,3.219,3,3,0,1,3,3,3,0,15.047,255
2025-10-31 13:59:27,4,47,84,1774.969,7.75,4.211,3.221,3,3,0,1,3,3,3,0,32.688,255
2025-10-31 14:00:27,60,46,88,1774.969,14.35,3.006,3.219,3,3,0,0,3,3,3,0,43.156,255
2025-10-31 14:01:25,14,42,85,1774.969,2.9,16.711,3.221,3,3,0,0,3,3,3,0,49.219,255
2025-10-31 14:02:25,0,47,83,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 14:03:25,0,49,84,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-31 14:14:25,58,51,80,1774.969,5.3,5.158,3.219,3,3,0,1,3,3,3,0,27.484,255
2025-10-31 14:15:25,6,46,84,1774.969,7.15,6.191,3.219,3,3,0,0,3,3,3,0,44.563,255
2025-10-31 14:16:25,10,44,86,1774.969,7.1,6.344,3.219,3,3,0,0,3,3,3,0,45.359,255
2025-10-31 14:17:25,20,43,85,1774.969,9.6,4.096,3.221,3,3,0,0,3,3,3,0,39.406,255
2025-10-31 14:18:25,18,43,85,1774.969,7.6,6.354,3.219,3,3,0,0,3,3,3,0,48.641,255
2025-10-31 14:19:25,28,40,85,1774.969,4.45,10.641,3.219,3,3,0,0,3,3,3,0,47.563,255
2025-10-31 14:20:25,28,41,86,1774.969,9.2,5.197,3.219,3,3,0,0,3,3,3,0,47.984,255
2025-10-31 14:21:25,14,39,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,46.156,255
2025-10-31 14:22:25,22,40,85,1774.969,6.6,6.996,3.219,3,3,0,0,3,3,3,0,46.438,255
2025-10-31 14:23:25,34,41,85,1774.969,13.2,2.939,3.219,3,3,0,0,3,3,3,0,38.891,255
2025-10-31 14:24:25,14,43,86,1774.969,6.65,6.797,3.219,3,3,0,0,3,3,3,0,45.313,255
2025-10-31 14:25:25,20,41,85,1774.969,5.65,7.982,3.219,3,3,0,0,3,3,3,0,45.219,255
2025-10-31 14:26:25,16,41,85,1774.969,7.5,5.152,3.219,3,3,0,0,3,3,3,0,38.828,255
2025-10-31 14:27:23,24,43,85,1774.969,9.5,4.262,3.219,3,3,0,0,3,3,3,0,40.703,255
2025-10-31 14:28:23,6,42,86,1774.969,5.35,7.959,3.219,3,3,0,0,3,3,3,0,42.641,255
2025-10-31 14:29:23,12,42,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,41.094,255
2025-10-31 14:30:23,24,43,86,1774.969,7.3,5.354,3.219,3,3,0,0,3,3,3,0,39.297,255
2025-10-31 14:31:23,18,44,86,1774.969,5.35,6.912,3.219,3,3,0,0,3,3,3,0,37.281,255
2025-10-31 14:32:23,10,44,86,1774.969,6.05,6.311,3.219,3,3,0,0,3,3,3,0,38.344,255
2025-10-31 14:33:23,6,45,86,1774.969,0,125.5,3.219,3,3,1,0,3,3,3,0,32.047,255
2025-10-31 14:34:23,22,44,86,1774.969,7.2,5.664,3.219,3,3,0,0,3,3,3,0,40.906,255
2025-10-31 14:35:23,6,45,86,1774.969,6.9,5.781,3.219,3,3,0,0,3,3,3,0,40.078,255
2025-10-31 14:36:23,8,44,86,1774.969,6.9,5.525,3.219,3,3,0,0,3,3,3,0,38.125,255
2025-10-31 14:37:23,6,46,86,1774.969,6.4,5.479,3.219,3,3,0,0,3,3,3,0,35.281,255
2025-10-31 14:38:23,12,45,86,1774.969,5.05,7.451,3.219,3,3,0,0,3,3,3,0,37.75,255
2025-10-31 14:39:23,12,45,85,1774.969,4.75,7.568,3.219,3,3,0,0,3,3,3,0,36.281,255
2025-10-31 14:40:23,10,45,85,1774.969,6.1,6.115,3.219,3,3,0,0,3,3,3,0,37.563,255
2025-10-31 14:41:23,16,45,85,1774.969,5.5,6.49,3.219,3,3,0,0,3,3,3,0,35.797,255
2025-10-31 14:42:23,16,45,85,1774.969,7.3,4.986,3.219,3,3,0,0,3,3,3,0,36.594,255
2025-10-31 14:43:23,6,46,86,1774.969,6.5,5.506,3.25,3,3,0,0,3,3,3,0,35.781,255
2025-10-31 14:44:23,12,45,86,1774.969,6.85,5.219,3.25,3,3,0,0,3,3,3,0,35.953,255
2025-10-31 14:45:23,14,46,85,1774.969,7.35,4.855,3.25,3,3,0,0,3,3,3,0,35.953,255
2025-10-31 14:46:23,14,46,85,1774.969,7,5.148,3.252,3,3,0,0,3,3,3,0,36.172,255
2025-10-31 14:47:23,4,46,85,1774.969,5.2,6.475,3.25,3,3,0,0,3,3,3,0,33.828,255
2025-10-31 14:48:23,18,46,85,1774.969,6.9,4.514,3.25,3,3,0,0,3,3,3,0,31.297,255
2025-10-31 14:49:23,10,45,85,1774.969,12.4,1.83,3.25,3,3,0,1,3,3,3,0,22.703,255
2025-10-31 14:50:23,24,44,86,1774.969,10,3.99,3.25,3,3,0,0,3,3,3,0,39.953,255
2025-10-31 14:51:23,32,44,84,1774.969,14.7,2.209,3.25,3,3,0,0,3,3,3,0,32.484,255
2025-10-31 14:52:23,8,43,85,1774.969,3.7,10.557,3.25,3,3,0,0,3,3,3,0,39.203,255
2025-10-31 14:53:23,10,43,85,1774.969,6.65,6.016,3.25,3,3,0,0,3,3,3,0,40.141,255
2025-10-31 14:54:23,8,44,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,34.375,255
2025-10-31 14:55:21,20,44,85,1774.969,8.05,4.467,3.252,3,3,0,0,3,3,3,0,36.078,255
2025-10-31 14:56:21,16,43,85,1774.969,6.75,5.711,3.25,3,3,0,0,3,3,3,0,38.688,255
2025-10-31 14:57:21,6,44,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,34.234,255
