time,speed,devbattery,carbattery,ignstatus,latitude,longitude
2025-10-28 16:16:09,0,3.57,0.02,0,18.706701,73.039968
2025-10-28 16:16:21,0,3.57,0.02,0,18.706701,73.039968
2025-10-28 16:17:21,0,3.56,0.05,0,18.706899,73.039874
2025-10-28 16:18:21,0.7,3.55,0.05,0,18.706823,73.039944
2025-10-28 16:19:21,0.74,3.55,0.05,0,18.706828,73.039941
2025-10-28 16:20:09,0.74,3.55,0.05,0,18.706828,73.039941
2025-10-28 16:21:09,0.74,3.56,0.02,0,18.706828,73.039941
2025-10-28 16:21:09,0,3.56,0.02,0,18.706821,73.039947
2025-10-28 16:21:21,0,3.56,0.02,0,18.706821,73.039947
2025-10-28 16:22:21,1.38,3.55,0.05,0,18.706803,73.039937
2025-10-28 16:23:21,0,3.55,0.02,0,18.706799,73.039954
2025-10-28 16:24:11,0,3.55,0.05,0,18.706799,73.039954
2025-10-28 16:39:12,0,3.56,0.02,0,18.706799,73.039954
2025-10-28 16:39:12,0,3.56,0.02,0,18.706799,73.039954
2025-10-28 16:39:12,0,3.56,0.02,0,18.706826,73.039939
2025-10-28 16:39:21,0,3.56,0.02,0,18.706826,73.039939
2025-10-28 16:40:21,0,3.54,0.05,0,18.706788,73.039993
2025-10-28 16:40:51,0,3.54,0.05,0,18.706778,73.039997
2025-10-28 16:41:07,0,3.54,0.05,0,18.706778,73.039997
2025-10-28 16:41:51,0,3.54,0.02,0,18.706751,73.039966
2025-10-28 16:42:21,0,3.54,0.02,0,18.706731,73.039964
2025-10-28 16:43:21,0,3.54,0.05,0,18.70672,73.039974
2025-10-28 16:44:21,0,3.54,0.02,0,18.706729,73.03996
2025-10-28 16:45:07,0,3.54,0.05,0,18.706729,73.03996
2025-10-28 16:50:31,0,3.56,0.02,0,18.706729,73.03996
2025-10-28 16:50:31,0,3.56,0.02,0,18.706725,73.039962
2025-10-28 16:50:33,0,3.56,0,0,18.706725,73.039962
2025-10-28 16:50:51,0,3.55,0.05,0,18.706725,73.039962
2025-10-28 16:52:21,0,3.54,0.05,0,18.706816,73.039918
2025-10-28 16:52:51,16.86,3.54,0.05,0,18.706652,73.039503
2025-10-28 16:53:21,24.52,3.54,0.05,0,18.706192,73.038313
2025-10-28 16:53:51,19.09,3.53,0.05,0,18.705573,73.03686
2025-10-28 16:54:21,1.55,3.54,0.05,0,18.705288,73.035993
2025-10-28 16:54:51,0,3.54,0.07,0,18.705292,73.035993
2025-10-28 16:55:21,2.72,3.54,0.05,0,18.705293,73.035924
2025-10-28 16:55:51,5.96,3.53,0.02,0,18.705413,73.035422
2025-10-28 16:56:21,10.11,3.54,0.02,0,18.70561,73.035289
2025-10-28 16:56:51,8.8,3.53,0.05,0,18.705668,73.03536
2025-10-28 16:57:21,0,3.54,0.02,0,18.705536,73.035437
2025-10-28 16:57:51,0,3.53,0.05,0,18.705535,73.03544
2025-10-28 16:58:21,6.88,3.54,0.05,0,18.705364,73.035511
2025-10-28 16:58:51,0,3.53,0.07,0,18.70527,73.035631
2025-10-28 16:59:21,0,3.53,0.05,0,18.705271,73.035632
2025-10-28 16:59:51,0,3.53,0.05,0,18.705269,73.03563
2025-10-28 17:00:21,0,3.53,0.05,0,18.705268,73.035633
2025-10-28 17:00:51,0,3.53,0.02,0,18.705271,73.035634
2025-10-28 17:01:21,0.37,3.53,0.02,0,18.705246,73.035678
2025-10-28 17:01:51,8.07,3.53,0.05,0,18.705323,73.035971
2025-10-28 17:02:21,11.22,3.53,0.05,0,18.705353,73.036601
2025-10-28 17:02:51,24.64,3.53,0.05,0,18.704103,73.036032
2025-10-28 17:03:21,27.38,3.53,0.02,0,18.702067,73.035017
2025-10-28 17:03:51,28.58,3.53,0.07,0,18.7003,73.034172
2025-10-28 17:04:21,22.9,3.53,0.05,0,18.69893,73.033519
2025-10-28 17:04:51,9.24,3.52,0.05,0,18.697756,73.03345
2025-10-28 17:05:21,0,3.53,0.07,0,18.697589,73.033519
2025-10-28 17:05:51,0.91,3.53,0.05,0,18.69759,73.033519
2025-10-28 17:06:21,8.59,3.53,0.02,0,18.697435,73.033542
2025-10-28 17:06:51,4.61,3.52,0.05,0,18.697271,73.03419
2025-10-28 17:07:21,0,3.52,0.02,0,18.697252,73.034256
2025-10-28 17:07:51,0,3.52,0.02,0,18.69725,73.034259
2025-10-28 17:08:21,2.18,3.52,0.02,0,18.697197,73.034403
2025-10-28 17:08:51,0,3.52,0.02,0,18.697179,73.034444
2025-10-28 17:09:21,0,3.52,0.05,0,18.69718,73.034447
2025-10-28 17:09:51,0,3.52,0.02,0,18.697175,73.034448
2025-10-28 17:10:21,0,3.52,0.02,0,18.697152,73.034496
2025-10-28 17:10:51,0,3.52,0.02,0,18.697153,73.034495
2025-10-28 17:11:21,0,3.52,0.07,0,18.697154,73.034493
2025-10-28 17:11:51,0,3.52,0.07,0,18.697152,73.034492
2025-10-28 17:12:21,2.12,3.52,0.05,0,18.697152,73.034502
2025-10-28 17:12:51,0,3.52,0.05,0,18.69714,73.034501
2025-10-28 17:13:21,0,3.52,0.05,0,18.697139,73.034507
2025-10-28 17:13:51,0.46,3.52,0.05,0,18.697141,73.034537
2025-10-28 17:14:21,0,3.52,0.05,0,18.69714,73.034537
2025-10-28 17:14:51,2.26,3.52,0.05,0,18.697161,73.034666
2025-10-28 17:15:21,0.91,3.52,0.02,0,18.69717,73.034703
2025-10-28 17:15:51,0,3.52,0.02,0,18.69717,73.034706
2025-10-28 17:16:21,0,3.52,0.05,0,18.697166,73.034708
2025-10-28 17:16:51,0,3.52,0.05,0,18.697166,73.034709
2025-10-28 17:17:21,2.07,3.52,0.07,0,18.697164,73.034727
2025-10-28 17:17:51,13.26,3.52,0.05,0,18.697134,73.035333
2025-10-28 17:18:21,0,3.52,0.02,0,18.697083,73.03583
2025-10-28 17:18:51,0,3.52,0.07,0,18.697083,73.035829
2025-10-28 17:19:21,1.57,3.52,0.05,0,18.697062,73.035937
2025-10-28 17:19:51,0,3.51,0.05,0,18.697031,73.035969
